20000	-8.99000000000000
20020	-9.02000000000000
20040	-8.70000000000000
20060	-8.68000000000000
20080	-8.69000000000000
20100	-8.72000000000000
20120	-8.83000000000000
20140	-8.87000000000000
20160	-8.70000000000000
20180	-8.77000000000000
20200	-8.94000000000000
20220	-8.88000000000000
20240	-8.73000000000000
20260	-8.68000000000000
20280	-8.68000000000000
20300	-8.58000000000000
20320	-8.65000000000000
20340	-8.45000000000000
20360	-8.55000000000000
20380	-8.56000000000000
20400	-8.66000000000000
20420	-8.80000000000000
20440	-8.86000000000000
20460	-8.74000000000000
20480	-8.51000000000000
20500	-8.50000000000000
20520	-8.49000000000000
20540	-8.67000000000000
20560	-8.64000000000000
20580	-8.67000000000000
20600	-8.84000000000000
20620	-8.75000000000000
20640	-8.56000000000000
20660	-8.74000000000000
20680	-8.73000000000000
20700	-8.72000000000000
20720	-8.72000000000000
20740	-8.66000000000000
20760	-8.59000000000000
20780	-8.40000000000000
20800	-8.55000000000000
20820	-8.88000000000000
20840	-8.80000000000000
20860	-8.65000000000000
20880	-8.57000000000000
20900	-8.52000000000000
20920	-8.56000000000000
20940	-9.03000000000000
20960	-8.95000000000000
20980	-8.77000000000000
21000	-8.90000000000000
21020	-8.91000000000000
21040	-8.89000000000000
21060	-8.90000000000000
21080	-9.18000000000000
21100	-9.06000000000000
21120	-9.03000000000000
21140	-9.02000000000000
21160	-9.22000000000000
21180	-9.27000000000000
21200	-9.28000000000000
21220	-9.23000000000000
21240	-9.21000000000000
21260	-9.26000000000000
21280	-8.99000000000000
21300	-9.04000000000000
21320	-9.15000000000000
21340	-8.92000000000000
21360	-8.91000000000000
21380	-9.06000000000000
21400	-9.15000000000000
21420	-9.13000000000000
21440	-8.90000000000000
21460	-8.55000000000000
21480	-8.93000000000000
21500	-8.79000000000000
21520	-8.75000000000000
21540	-8.86000000000000
21560	-8.93000000000000
21580	-8.87000000000000
21600	-8.73000000000000
21620	-8.75000000000000
21640	-8.67000000000000
21660	-8.67000000000000
21680	-8.75000000000000
21700	-8.73000000000000
21720	-8.93000000000000
21740	-9.12000000000000
21760	-9.05000000000000
21780	-9
21800	-8.95000000000000
21820	-8.75000000000000
21840	-8.65000000000000
21860	-8.75000000000000
21880	-9.06000000000000
21900	-9.17000000000000
21920	-9.14000000000000
21940	-9.06000000000000
21960	-9.09000000000000
21980	-9.03000000000000
22000	-8.90000000000000
22020	-8.62000000000000
22040	-8.90000000000000
22060	-9
22080	-8.68000000000000
22100	-8.81000000000000
22120	-8.84000000000000
22140	-9.02000000000000
22160	-9.05000000000000
22180	-9.04000000000000
22200	-9.26000000000000
22220	-9.23000000000000
22240	-9.07000000000000
22260	-8.93000000000000
22280	-8.84000000000000
22300	-8.84000000000000
22320	-8.93000000000000
22340	-8.99000000000000
22360	-8.97000000000000
22380	-8.80000000000000
22400	-8.83000000000000
22420	-8.90000000000000
22440	-8.86000000000000
22460	-8.75000000000000
22480	-8.61000000000000
22500	-9.03000000000000
22520	-8.93000000000000
22540	-9.02000000000000
22560	-9.13000000000000
22580	-9
22600	-8.81000000000000
22620	-8.81000000000000
22640	-8.97000000000000
22660	-9
22680	-8.89000000000000
22700	-8.75000000000000
22720	-8.65000000000000
22740	-8.87000000000000
22760	-8.96000000000000
22780	-8.99000000000000
22800	-8.93000000000000
22820	-9.06000000000000
22840	-9.11000000000000
22860	-8.94000000000000
22880	-8.88000000000000
22900	-8.90000000000000
22920	-8.88000000000000
22940	-8.69000000000000
22960	-8.55000000000000
22980	-8.62000000000000
23000	-8.77000000000000
23020	-8.83000000000000
23040	-8.83000000000000
23060	-8.73000000000000
23080	-8.82000000000000
23100	-9.07000000000000
23120	-8.94000000000000
23140	-8.87000000000000
23160	-8.85000000000000
23180	-8.56000000000000
23200	-8.42000000000000
23220	-8.21000000000000
23240	-8.60000000000000
23260	-8.45000000000000
23280	-8.30000000000000
23300	-8.29000000000000
23320	-8.24000000000000
23340	-8.15000000000000
23360	-8.58000000000000
23380	-8.56000000000000
23400	-8.42000000000000
23420	-8.61000000000000
23440	-8.36000000000000
23460	-8.36000000000000
23480	-8.35000000000000
23500	-8.38000000000000
23520	-8.49000000000000
23540	-8.45000000000000
23560	-8.52000000000000
23580	-8.39000000000000
23600	-8.31000000000000
23620	-8.31000000000000
23640	-8.25000000000000
23660	-8.05000000000000
23680	-7.90000000000000
23700	-7.99000000000000
23720	-8.22000000000000
23740	-8.26000000000000
23760	-8.32000000000000
23780	-8.60000000000000
23800	-8.56000000000000
23820	-8.42000000000000
23840	-8.39000000000000
23860	-8.43000000000000
23880	-8.57000000000000
23900	-8.57000000000000
23920	-8.60000000000000
23940	-8.73000000000000
23960	-8.54000000000000
23980	-8.56000000000000
24000	-8.55000000000000
24020	-8.95000000000000
24040	-9.08000000000000
24060	-8.84000000000000
24080	-9.01000000000000
24100	-9.11000000000000
24120	-8.92000000000000
24140	-9.01000000000000
24160	-9.10000000000000
24180	-9.12000000000000
24200	-9.01000000000000
24220	-9.15000000000000
24240	-9.46000000000000
24260	-9.57000000000000
24280	-9.30000000000000
24300	-9.21000000000000
24320	-9.10000000000000
24340	-9.03000000000000
24360	-9.07000000000000
24380	-9.09000000000000
24400	-9.08000000000000
24420	-9.05000000000000
24440	-9.08000000000000
24460	-9.20000000000000
24480	-9.22000000000000
24500	-9.23000000000000
24520	-9.28000000000000
24540	-9.19000000000000
24560	-9
24580	-9.33000000000000
24600	-9.40000000000000
